Country,Indicator,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Switzerland,General government structural balance,Percent of potential GDP,-0.285,-0.301,-1.697,-0.768,-0.927,-0.303,0.736,1.085,1.244,1.052,0.418,0.655,0.346,-0.36,-0.244,0.531,0.226,1.128,1.054,1.205,-2.348,-0.152,0.776,0.099
Switzerland,General government primary net lending/borrowing,National currency,5.991,5.371,-3.758,-2.27,-2.598,1.179,9.112,12.552,15.031,5.975,5.164,6.856,3.887,-1.147,-0.062,5.196,2.811,8.728,9.789,9.998,-20.518,-1.13,8.399,1.9
Switzerland,General government primary net lending/borrowing,Percent of GDP,1.27,1.11,-0.779,-0.465,-0.518,0.226,1.645,2.13,2.448,0.992,0.828,1.079,0.604,-0.175,-0.009,0.778,0.415,1.275,1.379,1.394,-2.949,-0.152,1.075,0.235
Switzerland,General government net debt,National currency,159.978,168.091,186.419,188.911,223.537,216.64,201.727,173.088,152.602,140.572,136.513,140.406,139.18,135.499,138.27,139.945,146.518,142.226,133.024,123.746,142.013,153.144,159.613,153.365
Switzerland,General government net debt,Percent of GDP,33.925,34.74,38.641,38.731,44.569,41.618,36.424,29.376,24.852,23.329,21.884,22.092,21.625,20.693,20.767,20.956,21.624,20.771,18.743,17.252,20.409,20.628,20.424,18.991
Switzerland,General government gross debt,National currency,246.348,247.201,278.408,277.369,289.999,285.845,268.52,263.794,275.199,259.707,258.694,266.255,274.047,274.793,280.065,281.506,277.418,285.951,282.407,284.329,300.692,305.103,319.577,318.666
Switzerland,General government gross debt,Percent of GDP,52.24,51.09,57.709,56.867,57.819,54.913,48.485,44.77,44.818,43.1,41.471,41.893,42.58,41.965,42.064,42.155,40.943,41.762,39.791,39.639,43.213,41.097,40.893,39.459
Switzerland,"Gross domestic product corresponding to fiscal year, current prices",National currency,471.566,483.857,482.436,487.747,501.559,520.546,553.823,589.217,614.042,602.57,623.8,635.559,643.611,654.816,665.799,667.789,677.576,684.716,709.732,717.293,695.828,742.393,781.502,807.579
Switzerland,Current account balance,U.S. dollars,29.306,19.011,20.834,38.949,50.516,47.28,55.102,41.144,6.985,31.283,77.695,44.605,60.948,68.074,50.415,61.587,50.039,37.195,40.973,28.445,3.136,70.036,83.464,72.55
Switzerland,Current account balance,Percent of GDP,10.495,6.631,6.731,10.754,12.524,11.31,12.475,8.382,1.232,5.649,12.99,6.232,8.88,9.636,6.937,8.876,7.277,5.349,5.645,3.941,0.423,8.621,10.198,8.011
Syria,"Gross domestic product, constant prices",National currency,947.13,981.983,1039.89,1018.71,1089.03,1156.71,1215.08,1284.04,1341.52,1420.83,1469.7,,,,,,,,,,,,,
Syria,"Gross domestic product, constant prices",Percent change,2.295,3.68,5.897,-2.037,6.903,6.215,5.046,5.675,4.477,5.912,3.44,,,,,,,,,,,,,
Syria,"Gross domestic product, current prices",National currency,947.13,1010.15,1118.11,1074.16,1266.89,1506.44,1726.4,2020.84,2448.06,2520.71,2791.78,,,,,,,,,,,,,
Syria,"Gross domestic product, current prices",U.S. dollars,19.861,20.979,22.758,21.702,25.204,28.881,33.824,40.488,52.631,53.939,60.043,,,,,,,,,,,,,
Syria,"Gross domestic product, current prices",Purchasing power parity; international dollars,71.298,75.587,81.292,81.208,89.144,97.654,105.747,114.767,122.204,130.259,136.359,,,,,,,,,,,,,
Syria,"Gross domestic product, deflator",Index,100.0,102.869,107.522,105.444,116.332,130.234,142.081,157.382,182.485,177.41,189.955,,,,,,,,,,,,,
Syria,"Gross domestic product per capita, constant prices",National currency,57364.06,57897.58,59632.62,56746.59,58829.1,60492.99,62006.06,63937.38,65181.29,67362.72,68700.77,,,,,,,,,,,,,
Syria,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,,,,,,,,,,,,,,,,,,,,,,,,
Syria,"Gross domestic product per capita, current prices",National currency,57364.06,59558.42,64118.05,59835.68,68437.35,78782.71,88099.0,100625.83,118945.9,119508.52,130500.59,,,,,,,,,,,,,
Syria,"Gross domestic product per capita, current prices",U.S. dollars,1202.89,1236.9,1305.09,1208.89,1361.5,1510.39,1726.03,2016.05,2557.21,2557.27,2806.69,,,,,,,,,,,,,
Syria,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,4318.25,4456.6,4661.7,4523.64,4815.54,5107.02,5396.29,5714.74,5937.64,6175.69,6374.06,,,,,,,,,,,,,
Syria,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Syria,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,0.141,0.143,0.147,0.138,0.141,0.143,0.142,0.143,0.145,0.154,0.151,,,,,,,,,,,,,
Syria,Implied PPP conversion rate,National currency per current international dollar,13.284,13.364,13.754,13.227,14.212,15.426,16.326,17.608,20.033,19.351,20.474,,,,,,,,,,,,,
Syria,Total investment,Percent of GDP,16.481,19.536,18.475,23.07,17.656,18.407,19.862,26.571,31.058,30.004,26.688,,,,,,,,,,,,,
Syria,Gross national savings,Percent of GDP,21.697,23.494,23.397,15.406,14.557,16.162,21.281,26.337,29.778,27.067,23.845,,,,,,,,,,,,,
Syria,"Inflation, average consumer prices",Index,100.0,103.401,102.866,108.829,113.653,121.882,134.546,140.839,162.179,166.726,174.059,,,,,,,,,,,,,
Syria,"Inflation, average consumer prices",Percent change,-3.9,3.401,-0.518,5.797,4.433,7.24,10.39,4.677,15.153,2.804,4.398,,,,,,,,,,,,,
Syria,"Inflation, end of period consumer prices",Index,100.0,108.453,107.895,113.098,124.405,130.528,139.289,145.939,168.404,171.304,182.132,,,,,,,,,,,,,
Syria,"Inflation, end of period consumer prices",Percent change,-3.9,8.453,-0.515,4.823,9.997,4.921,6.712,4.774,15.393,1.722,6.321,,,,,,,,,,,,,
Syria,Volume of imports of goods and services,Percent change,0.24,19.982,5.84,12.843,5.449,5.788,-25.463,14.924,18.457,14.145,5.364,,,,,,,,,,,,,
Syria,Volume of Imports of goods,Percent change,-1.697,26.184,5.607,18.983,6.266,6.061,-26.771,15.999,24.478,19.267,5.353,,,,,,,,,,,,,
Syria,Volume of exports of goods and services,Percent change,4.423,17.567,15.286,-22.391,16.425,6.963,0.694,7.116,5.126,-4.604,11.328,,,,,,,,,,,,,
Syria,Volume of exports of goods,Percent change,9.966,19.729,18.739,-20.539,8.117,10.493,3.482,3.596,10.511,-16.819,18.283,,,,,,,,,,,,,
Syria,Unemployment rate,Percent of total labor force,13.483,8.171,11.672,10.781,12.288,8.089,8.182,8.406,10.924,8.139,8.613,,,,,,,,,,,,,
Syria,Employment,Persons,,,,,,,,,,,,,,,,,,,,,,,,
Syria,Population,Persons,16.511,16.961,17.438,17.952,18.512,19.121,19.596,20.083,20.581,21.092,21.393,,,,,,,,,,,,,
Syria,General government revenue,National currency,246.311,306.017,295.754,321.564,343.923,358.047,435.294,459.069,491.205,601.185,582.024,,,,,,,,,,,,,
Syria,General government revenue,Percent of GDP,26.006,30.294,26.451,29.936,27.147,23.768,25.214,22.717,20.065,23.85,20.848,,,,,,,,,,,,,
Syria,General government total expenditure,National currency,259.197,282.736,318.369,350.609,396.904,424.456,454.638,519.435,561.327,674.079,799.504,,,,,,,,,,,,,
Syria,General government total expenditure,Percent of GDP,27.367,27.989,28.474,32.64,31.329,28.176,26.334,25.704,22.929,26.742,28.638,,,,,,,,,,,,,
Syria,General government net lending/borrowing,National currency,-12.886,23.281,-22.615,-29.045,-52.981,-66.409,-19.344,-60.366,-70.122,-72.894,-217.48,,,,,,,,,,,,,
Syria,General government net lending/borrowing,Percent of GDP,-1.361,2.305,-2.023,-2.704,-4.182,-4.408,-1.12,-2.987,-2.864,-2.892,-7.79,,,,,,,,,,,,,
Syria,General government structural balance,National currency,,,,,,,,,,,,,,,,,,,,,,,,
Syria,General government structural balance,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Syria,General government primary net lending/borrowing,National currency,-6.973,29.594,-15.83,-21.54,-41.981,-49.009,-1.444,-44.366,-55.022,-56.694,-202.553,,,,,,,,,,,,,
Syria,General government primary net lending/borrowing,Percent of GDP,-0.736,2.93,-1.416,-2.005,-3.314,-3.253,-0.084,-2.195,-2.248,-2.249,-7.255,,,,,,,,,,,,,
Syria,General government net debt,National currency,1068.84,1068.4,1069.98,1022.03,1081.67,470.611,497.5,546.46,530.939,452.149,525.056,,,,,,,,,,,,,
Syria,General government net debt,Percent of GDP,112.85,105.766,95.696,95.147,85.38,31.24,28.817,27.041,21.688,17.937,18.807,,,,,,,,,,,,,
Syria,General government gross debt,National currency,1440.53,1459.57,1480.68,1432.62,1432.19,763.92,776.489,862.33,913.595,786.765,838.214,,,,,,,,,,,,,
Syria,General government gross debt,Percent of GDP,152.094,144.49,132.427,133.37,113.047,50.71,44.977,42.672,37.319,31.212,30.024,,,,,,,,,,,,,
Syria,"Gross domestic product corresponding to fiscal year, current prices",National currency,947.13,1010.15,1118.11,1074.16,1266.89,1506.44,1726.4,2020.84,2448.06,2520.71,2791.78,,,,,,,,,,,,,
Syria,Current account balance,U.S. dollars,1.036,0.83,1.12,-1.663,-0.781,-0.648,0.48,-0.095,-0.673,-1.584,-1.707,,,,,,,,,,,,,
Syria,Current account balance,Percent of GDP,5.217,3.958,4.922,-7.664,-3.099,-2.245,1.419,-0.234,-1.28,-2.937,-2.843,,,,,,,,,,,,,
Taiwan Province of China,"Gross domestic product, constant prices",National currency,9863.23,9724.99,10258.06,10691.42,11434.65,12050.23,12745.6,13618.74,13727.57,13506.15,14889.91,15436.98,15779.91,16171.82,16935.01,17183.24,17555.27,18136.59,18642.01,19213.2,19863.88,21160.52,21658.69,21841.18
Taiwan Province of China,"Gross domestic product, constant prices",Percent change,6.314,-1.402,5.481,4.225,6.952,5.383,5.771,6.851,0.799,-1.613,10.245,3.674,2.222,2.484,4.719,1.466,2.165,3.311,2.787,3.064,3.387,6.528,2.354,0.843
Taiwan Province of China,"Gross domestic product, current prices",National currency,10328.55,10119.43,10630.91,10924.03,11596.24,12036.68,12572.59,13363.92,13115.1,12919.45,14060.35,14262.2,14677.77,15270.73,16258.05,17055.08,17555.27,17983.35,18375.02,18908.63,19914.81,21738.98,22666.52,23339.56
Taiwan Province of China,"Gross domestic product, current prices",U.S. dollars,330.68,299.276,307.439,317.381,346.924,374.06,386.45,406.907,415.901,390.829,444.281,483.974,495.61,512.943,535.328,534.515,543.081,590.733,609.198,611.396,673.178,775.741,760.46,751.93
Taiwan Province of China,"Gross domestic product, current prices",Purchasing power parity; international dollars,478.077,481.996,516.34,548.775,602.68,655.041,714.22,783.772,805.185,797.275,889.524,941.367,973.232,1015.24,1066.1,1102.04,1112.78,1143.22,1203.34,1262.45,1322.24,1471.82,1612.0,1685.36
Taiwan Province of China,"Gross domestic product, deflator",Index,104.718,104.056,103.635,102.176,101.413,99.888,98.643,98.129,95.538,95.656,94.429,92.39,93.016,94.428,96.003,99.254,100.0,99.155,98.568,98.415,100.256,102.734,104.653,106.86
Taiwan Province of China,"Gross domestic product per capita, constant prices",National currency,442760.44,434043.58,455493.05,472976.55,503970.63,529206.07,557147.29,593193.02,595891.37,584181.71,642856.1,664673.13,676789.74,691886.51,722675.83,731448.19,745769.13,769437.63,790286.48,814010.83,843074.49,905250.9,930970.48,939365.51
Taiwan Province of China,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,27909.03,27359.57,28711.62,29813.67,31767.36,33358.05,35119.3,37391.42,37561.5,36823.4,40521.89,41897.1,42660.86,43612.48,45553.26,46106.21,47008.92,48500.85,49815.03,51310.48,53142.48,57061.72,58682.93,59212.1
Taiwan Province of China,"Gross domestic product per capita, current prices",National currency,463648.66,451647.96,472049.05,483266.82,511092.54,528611.0,549584.6,582093.71,569304.96,558805.04,607040.43,614090.64,629519.52,653334.63,693787.59,725992.95,745769.13,762936.4,778967.95,801107.28,845236.05,929997.43,974290.68,1003808.92
Taiwan Province of China,"Gross domestic product per capita, current prices",U.S. dollars,14844.24,13357.2,13651.36,14040.6,15290.31,16427.46,16892.88,17723.7,18053.59,16904.54,19181.36,20838.59,21256.36,21945.46,22844.32,22752.99,23070.73,25061.62,25825.57,25903.17,28571.44,33186.34,32687.37,32339.7
Taiwan Province of China,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,21460.88,21512.34,22927.29,24277.21,26562.49,28767.26,31220.65,34138.84,34951.78,34484.56,38404.27,40532.64,41741.27,43435.45,45494.28,46910.95,47272.28,48500.85,51012.7,53486.52,56119.15,62964.62,69289.53,72485.43
Taiwan Province of China,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,0.945,0.91,0.933,0.935,0.95,0.956,0.96,0.974,0.953,0.942,0.986,0.983,0.965,0.96,0.971,0.984,0.957,0.933,0.926,0.929,0.991,0.993,0.984,0.964
Taiwan Province of China,Implied PPP conversion rate,National currency per current international dollar,21.604,20.995,20.589,19.906,19.241,18.375,17.603,17.051,16.288,16.205,15.807,15.151,15.081,15.042,15.25,15.476,15.776,15.73,15.27,14.978,15.061,14.77,14.061,13.848
Taiwan Province of China,Total investment,Percent of GDP,27.221,21.464,21.053,21.741,25.455,24.561,24.706,24.208,24.61,19.972,25.088,23.606,22.69,22.536,22.564,21.731,21.632,20.971,22.236,23.8,24.217,26.958,27.84,26.507
Taiwan Province of China,Gross national savings,Percent of GDP,29.561,27.187,28.907,30.049,30.459,29.474,31.275,33.123,31.049,31.062,34.056,31.969,32.247,33.288,34.75,36.564,36.112,36.103,35.133,35.756,40.269,43.641,43.009,38.264
Taiwan Province of China,"Inflation, average consumer prices",Index,81.923,81.92,81.759,81.529,82.84,84.753,85.261,86.793,89.857,89.071,89.931,91.209,92.974,93.711,94.83,94.54,95.857,96.453,97.755,98.302,98.068,100.0,102.947,105.118
Taiwan Province of China,"Inflation, average consumer prices",Percent change,1.248,-0.003,-0.196,-0.281,1.608,2.309,0.6,1.796,3.53,-0.875,0.966,1.421,1.935,0.792,1.194,-0.306,1.393,0.622,1.35,0.559,-0.238,1.971,2.947,2.109
Taiwan Province of China,"Inflation, end of period consumer prices",Index,82.5,81.11,81.74,81.69,83.01,84.84,85.42,88.26,89.38,89.16,90.26,92.09,93.58,93.89,94.46,94.58,96.18,97.35,97.29,98.41,98.45,101.04,103.78,106.403
Taiwan Province of China,"Inflation, end of period consumer prices",Percent change,1.639,-1.685,0.777,-0.061,1.616,2.205,0.684,3.325,1.269,-0.246,1.234,2.027,1.618,0.331,0.607,0.127,1.692,1.216,-0.062,1.151,0.041,2.631,2.712,2.528
Taiwan Province of China,Volume of imports of goods and services,Percent change,15.086,-14.261,5.767,7.356,17.84,2.778,4.562,3.516,-1.478,-14.711,30.629,1.745,21.599,1.203,1.889,-0.746,-5.347,3.186,1.525,2.343,-3.287,17.54,1.485,-0.387
Taiwan Province of China,Volume of Imports of goods,Percent change,17.555,-16.66,6.476,8.464,18.685,3.252,5.513,3.287,-0.833,-15.208,32.04,1.575,21.132,1.587,1.624,-1.377,-6.524,3.692,1.031,2.567,3.573,19.851,0.023,0.021
Taiwan Province of China,Volume of exports of goods and services,Percent change,17.698,-8.337,11.128,10.931,14.397,6.026,11.798,9.83,3.08,-10.127,27.62,5.96,21.192,0.962,2.699,-2.129,-4.869,6.311,0.471,2.068,0.06,17.253,-0.187,0.63
Taiwan Province of China,Volume of exports of goods,Percent change,18.861,-8.878,11.343,12.135,13.889,5.35,12.361,9.293,3.263,-10.541,28.048,5.977,22.084,0.572,1.523,-2.826,-5.614,6.739,-0.675,1.468,3.6,17.492,-1.498,3.634
Taiwan Province of China,Unemployment rate,Percent of total labor force,2.99,4.57,5.17,4.99,4.44,4.13,3.91,3.91,4.14,5.85,5.21,4.39,4.24,4.18,3.96,3.78,3.92,3.76,3.71,3.73,3.85,3.95,3.66,3.66
Taiwan Province of China,Employment,Persons,9.492,9.383,9.454,9.573,9.786,9.942,10.111,10.294,10.403,10.279,10.493,10.709,10.86,10.967,11.079,11.198,11.267,11.352,11.434,11.501,11.504,11.447,11.418,11.414
Taiwan Province of China,Population,Persons,22.277,22.406,22.521,22.605,22.689,22.77,22.877,22.958,23.037,23.12,23.162,23.225,23.316,23.374,23.434,23.492,23.54,23.571,23.589,23.603,23.561,23.375,23.265,23.251
Taiwan Province of China,General government revenue,National currency,2784.86,1896.84,1787.92,1948.85,1927.4,2218.04,2177.02,2244.76,2231.61,2113.64,2115.55,2306.17,2321.21,2457.63,2508.82,2662.33,2690.92,2753.33,2848.61,2931.86,3036.13,3321.12,3690.71,3870.32
Taiwan Province of China,General government revenue,Percent of GDP,26.963,18.745,16.818,17.84,16.621,18.427,17.316,16.797,17.016,16.36,15.046,16.17,15.814,16.094,15.431,15.61,15.328,15.31,15.503,15.505,15.246,15.277,16.283,16.583
Taiwan Province of China,General government total expenditure,National currency,3335.41,2462.29,2345.16,2422.2,2463.39,2518.63,2450.95,2541.79,2590.53,2914.15,2831.54,2881.49,2954.35,2952.77,2951.83,2966.31,3075.85,3116.96,3191.47,3267.67,3616.96,3769.58,4079.07,3794.01
Taiwan Province of China,General government total expenditure,Percent of GDP,32.293,24.332,22.06,22.173,21.243,20.925,19.494,19.02,19.752,22.556,20.138,20.204,20.128,19.336,18.156,17.393,17.521,17.332,17.369,17.281,18.162,17.34,17.996,16.256
Taiwan Province of China,General government net lending/borrowing,National currency,-550.546,-565.45,-557.241,-473.352,-535.988,-300.594,-273.933,-297.035,-358.911,-800.51,-715.988,-575.312,-633.141,-495.136,-443.014,-303.985,-384.929,-363.634,-342.857,-335.817,-580.825,-448.459,-388.358,76.305
Taiwan Province of China,General government net lending/borrowing,Percent of GDP,-5.33,-5.588,-5.242,-4.333,-4.622,-2.497,-2.179,-2.223,-2.737,-6.196,-5.092,-4.034,-4.314,-3.242,-2.725,-1.782,-2.193,-2.022,-1.866,-1.776,-2.917,-2.063,-1.713,0.327
Taiwan Province of China,General government structural balance,National currency,-634.277,-520.487,-534.321,-437.354,-532.959,-300.975,-291.952,-367.15,-365.06,-695.196,-740.506,-602.841,-635.918,-483.611,-474.727,-304.939,-370.937,-359.955,-328.386,-309.262,-543.185,-493.199,-388.358,76.305
Taiwan Province of China,General government structural balance,Percent of potential GDP,-6.331,-5.024,-4.962,-3.931,-4.589,-2.501,-2.342,-2.836,-2.791,-5.126,-5.328,-4.278,-4.338,-3.152,-2.957,-1.789,-2.102,-1.999,-1.778,-1.621,-2.694,-2.3,-1.713,0.327
Taiwan Province of China,General government primary net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China,General government primary net lending/borrowing,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China,General government net debt,National currency,2514.43,2858.0,2965.59,3306.39,3660.11,3874.0,3949.57,4045.75,4127.36,4499.58,4922.11,5199.97,5478.05,5651.98,5788.77,5808.72,5877.69,5868.1,5885.79,5831.83,6024.42,6141.47,6303.0,5774.57
Taiwan Province of China,General government net debt,Percent of GDP,24.344,28.243,27.896,30.267,31.563,32.185,31.414,30.274,31.47,34.828,35.007,36.46,37.322,37.012,35.606,34.059,33.481,32.631,32.031,30.842,30.251,28.251,27.808,24.742
Taiwan Province of China,General government gross debt,National currency,2708.9,3048.54,3165.76,3512.07,3878.45,4100.63,4186.29,4297.37,4374.3,4742.83,5186.84,5468.5,5754.41,5939.51,6094.89,6129.84,6208.23,6206.7,6231.76,6187.85,6399.39,6550.78,6729.78,6214.02
Taiwan Province of China,General government gross debt,Percent of GDP,26.227,30.126,29.779,32.15,33.446,34.068,33.297,32.157,33.353,36.711,36.89,38.343,39.205,38.895,37.488,35.941,35.364,34.514,33.914,32.725,32.134,30.134,29.69,26.624
Taiwan Province of China,"Gross domestic product corresponding to fiscal year, current prices",National currency,10328.55,10119.43,10630.91,10924.03,11596.24,12036.68,12572.59,13363.92,13115.1,12919.45,14060.35,14262.2,14677.77,15270.73,16258.05,17055.08,17555.27,17983.35,18375.02,18908.63,19914.81,21738.98,22666.52,23339.56
Taiwan Province of China,Current account balance,U.S. dollars,8.219,17.084,24.346,28.261,17.263,14.948,23.157,32.044,24.794,40.662,36.726,37.914,42.925,49.937,60.607,72.769,71.259,83.073,70.883,65.71,97.254,117.976,101.305,88.403
Taiwan Province of China,Current account balance,Percent of GDP,2.485,5.708,7.919,8.904,4.976,3.996,5.992,7.875,5.962,10.404,8.266,7.834,8.661,9.735,11.321,13.614,13.121,14.063,11.635,10.748,14.447,15.208,13.322,11.757
